STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
      15000;20230318;    1;     -999;   575.00;  1197.00;    6.8;eor
      15000;20230319;    1;     -999;   785.00;   909.00;    1.3;eor
      15000;20230320;    1;     -999;   645.00;   648.00;    0.0;eor
      15000;20230321;    1;     -999;   678.00;   857.00;    2.2;eor
      15000;20230322;    1;     -999;   721.00;   765.00;    0.5;eor
      15000;20230323;    1;     -999;   725.00;   792.00;    1.5;eor
      15000;20230324;    1;     -999;   659.00;  1209.00;    5.3;eor
      15000;20230325;    1;     -999;   693.00;   941.00;    2.6;eor
      15000;20230326;    1;     -999;   382.00;   382.00;    0.0;eor
      15000;20230327;    1;     -999;   679.00;  1133.00;    4.1;eor
      15000;20230328;    1;     -999;   931.00;  1382.00;    6.6;eor
      15000;20230329;    1;     -999;   782.00;   840.00;    0.7;eor
      15000;20230330;    1;     -999;   614.00;  1193.00;    4.4;eor
      15000;20230331;    1;     -999;   854.00;   999.00;    2.2;eor
      15000;20230401;    1;     -999;   382.00;   382.00;    0.0;eor
      15000;20230402;    1;     -999;   287.00;   287.00;    0.0;eor
      15000;20230403;    1;     -999;   348.00;  2056.00;   11.8;eor
      15000;20230404;    1;     -999;   442.00;  2092.00;   11.4;eor
      15000;20230405;    1;     -999;   441.00;  2079.00;   12.0;eor
      15000;20230406;    1;     -999;   737.00;   741.00;    0.0;eor
      15000;20230407;    1;     -999;   560.00;   562.00;    0.1;eor
      15000;20230408;    1;     -999;   974.00;  1165.00;    1.5;eor
      15000;20230409;    1;     -999;   858.00;  1707.00;    8.7;eor
      15000;20230410;    1;     -999;  1086.00;  1280.00;    3.4;eor
      15000;20230411;    1;     -999;   782.00;  1370.00;    4.4;eor
      15000;20230412;    1;     -999;   786.00;  1083.00;    3.0;eor
      15000;20230413;    1;     -999;   857.00;  1635.00;    6.4;eor
      15000;20230414;    1;     -999;   759.00;  1706.00;    7.1;eor
      15000;20230415;    1;     -999;   926.00;  1438.00;    5.9;eor
      15000;20230416;    1;     -999;   456.00;   460.00;    0.1;eor
      15000;20230417;    1;     -999;   699.00;  1004.00;    4.2;eor
      15000;20230418;    1;     -999;  1063.00;  1691.00;    6.7;eor
      15000;20230419;    1;     -999;   637.00;  2143.00;   10.0;eor
      15000;20230420;    1;     -999;   740.00;  1150.00;    3.7;eor
      15000;20230421;    1;     -999;   579.00;  2101.00;   10.2;eor
      15000;20230422;    1;     -999;   822.00;  1228.00;    4.3;eor
      15000;20230423;    1;     -999;   919.00;  1344.00;    4.4;eor
      15000;20230424;    1;     -999;   768.00;   876.00;    0.9;eor
      15000;20230425;    1;     -999;   872.00;  1020.00;    1.5;eor
      15000;20230426;    1;     -999;  1318.00;  2114.00;    8.4;eor
      15000;20230427;    1;     -999;  1061.00;  2068.00;   10.7;eor
      15000;20230428;    1;     -999;   782.00;  1439.00;    3.3;eor
      15000;20230429;    1;     -999;   683.00;   691.00;    0.1;eor
      15000;20230430;    1;     -999;   742.00;  2365.00;   11.9;eor
      15000;20230501;    1;     -999;  1082.00;  1273.00;    2.0;eor
      15000;20230502;    1;     -999;  1069.00;  1565.00;    5.0;eor
      15000;20230503;    1;     -999;   594.00;  2616.00;   13.3;eor
      15000;20230504;    1;     -999;   871.00;  2495.00;   12.0;eor
      15000;20230505;    1;     -999;  1179.00;  1611.00;    5.5;eor
      15000;20230506;    1;     -999;   944.00;  1493.00;    5.5;eor
      15000;20230507;    1;     -999;   989.00;  1089.00;    0.8;eor
      15000;20230508;    1;     -999;  1212.00;  1389.00;    1.8;eor
      15000;20230509;    1;     -999;   973.00;  1035.00;    1.3;eor
      15000;20230510;    1;     -999;   984.00;  1134.00;    2.2;eor
      15000;20230511;    1;     -999;  1187.00;  1230.00;    0.4;eor
      15000;20230512;    1;     -999;  1220.00;  1400.00;    1.4;eor
      15000;20230513;    1;     -999;   849.00;  2262.00;    8.9;eor
      15000;20230514;    1;     -999;  1174.00;  1998.00;    6.2;eor
      15000;20230515;    1;     -999;   952.00;  2012.00;    6.0;eor
      15000;20230516;    1;     -999;  1087.00;  1836.00;    4.3;eor
      15000;20230517;    1;     -999;  1041.00;  2194.00;    7.7;eor
      15000;20230518;    1;     -999;  1004.00;  2608.00;   11.9;eor
      15000;20230519;    1;     -999;   704.00;  2860.00;   14.2;eor
      15000;20230520;    1;     -999;  1065.00;  2253.00;    8.5;eor
      15000;20230521;    1;     -999;  1313.00;  2230.00;    7.3;eor
      15000;20230522;    1;     -999;  1027.00;  1069.00;    0.9;eor
      15000;20230523;    1;     -999;  1043.00;  1257.00;    2.9;eor
      15000;20230524;    1;     -999;  1191.00;  1704.00;    5.4;eor
      15000;20230525;    1;     -999;  1225.00;  2450.00;   11.0;eor
      15000;20230526;    1;     -999;  1178.00;  2042.00;    7.5;eor
      15000;20230527;    1;     -999;   686.00;  3005.00;   14.7;eor
      15000;20230528;    1;     -999;   952.00;  2701.00;   11.8;eor
      15000;20230529;    1;     -999;  1115.00;  2678.00;   14.5;eor
      15000;20230530;    1;     -999;   715.00;  2953.00;   14.8;eor
      15000;20230531;    1;     -999;   600.00;  3053.00;   14.9;eor
      15000;20230601;    1;     -999;   781.00;  2507.00;    9.4;eor
      15000;20230602;    1;     -999;  1023.00;  2388.00;    8.6;eor
      15000;20230603;    1;     -999;   587.00;  3085.00;   15.1;eor
      15000;20230604;    1;     -999;   604.00;  3065.00;   15.1;eor
      15000;20230605;    1;     -999;   685.00;  2992.00;   15.0;eor
      15000;20230606;    1;     -999;   823.00;  2960.00;   13.8;eor
      15000;20230607;    1;     -999;  1249.00;  1532.00;    2.8;eor
      15000;20230608;    1;     -999;  1010.00;  2690.00;   12.4;eor
      15000;20230609;    1;     -999;   641.00;  3002.00;   14.9;eor
      15000;20230610;    1;     -999;   726.00;  2949.00;   14.7;eor
      15000;20230611;    1;     -999;   655.00;  3053.00;   15.1;eor
      15000;20230612;    1;     -999;   842.00;  2772.00;   14.0;eor
      15000;20230613;    1;     -999;   614.00;  3123.00;   15.2;eor
      15000;20230614;    1;     -999;   558.00;  3138.00;   15.3;eor
      15000;20230615;    1;     -999;   723.00;  2852.00;   12.8;eor
      15000;20230616;    1;     -999;   765.00;  2925.00;   14.2;eor
      15000;20230617;    1;     -999;  1058.00;  2746.00;   11.5;eor
      15000;20230618;    1;     -999;  1329.00;  1451.00;    1.8;eor
      15000;20230619;    1;     -999;  1117.00;  2569.00;    9.1;eor
      15000;20230620;    1;     -999;   922.00;  2226.00;    8.1;eor
      15000;20230621;    1;     -999;  1220.00;  2292.00;    9.4;eor
      15000;20230622;    1;     -999;   802.00;   939.00;    1.4;eor
      15000;20230623;    1;     -999;  1085.00;  2550.00;    9.5;eor
      15000;20230624;    1;     -999;   488.00;  3163.00;   15.2;eor
      15000;20230625;    1;     -999;   673.00;  2946.00;   14.8;eor
      15000;20230626;    1;     -999;  1230.00;  2265.00;    7.0;eor
      15000;20230627;    1;     -999;  1458.00;  1997.00;    6.4;eor
      15000;20230628;    1;     -999;  1265.00;  1323.00;    0.5;eor
      15000;20230629;    1;     -999;  1277.00;  1358.00;    1.2;eor
      15000;20230630;    1;     -999;  1186.00;  2618.00;   10.5;eor
      15000;20230701;    1;     -999;  1094.00;  1313.00;    1.1;eor
      15000;20230702;    1;     -999;  1408.00;  1728.00;    3.1;eor
      15000;20230703;    1;     -999;  1207.00;  2069.00;    7.5;eor
      15000;20230704;    1;     -999;  1211.00;  1829.00;    4.8;eor
      15000;20230705;    1;     -999;  1170.00;  1780.00;    4.7;eor
      15000;20230706;    1;     -999;   769.00;  2814.00;   13.9;eor
      15000;20230707;    1;     -999;   607.00;  2998.00;   13.1;eor
      15000;20230708;    1;     -999;   950.00;  2497.00;   10.8;eor
      15000;20230709;    1;     -999;   886.00;  1835.00;    8.7;eor
      15000;20230710;    1;     -999;   806.00;  2711.00;   10.8;eor
      15000;20230711;    1;     -999;   638.00;  2949.00;   13.4;eor
      15000;20230712;    1;     -999;   996.00;  2422.00;    7.7;eor
      15000;20230713;    1;     -999;  1313.00;  1783.00;    4.4;eor
      15000;20230714;    1;     -999;  1432.00;  2238.00;    9.4;eor
      15000;20230715;    1;     -999;  1024.00;  1709.00;    6.1;eor
      15000;20230716;    1;     -999;  1203.00;  2243.00;    8.7;eor
      15000;20230717;    1;     -999;  1085.00;  2175.00;   10.3;eor
      15000;20230718;    1;     -999;  1042.00;  2552.00;   12.3;eor
      15000;20230719;    1;     -999;  1291.00;  1801.00;    3.6;eor
      15000;20230720;    1;     -999;  1278.00;  2173.00;    6.0;eor
      15000;20230721;    1;     -999;  1103.00;  1478.00;    4.5;eor
      15000;20230722;    1;     -999;  1266.00;  2164.00;    7.5;eor
      15000;20230723;    1;     -999;   981.00;   985.00;    0.1;eor
      15000;20230724;    1;     -999;  1014.00;  1292.00;    2.6;eor
      15000;20230725;    1;     -999;  1326.00;  1520.00;    2.3;eor
      15000;20230726;    1;     -999;  1153.00;  1816.00;    4.7;eor
      15000;20230727;    1;     -999;   702.00;   703.00;    0.0;eor
      15000;20230728;    1;     -999;  1040.00;  1240.00;    2.2;eor
      15000;20230729;    1;     -999;   973.00;  1396.00;    4.0;eor
      15000;20230730;    1;     -999;  1032.00;  1511.00;    3.2;eor
      15000;20230731;    1;     -999;   722.00;   729.00;    0.1;eor
      15000;20230801;    1;     -999;   875.00;  1286.00;    2.5;eor
      15000;20230802;    1;     -999;   962.00;  1459.00;    3.1;eor
      15000;20230803;    1;     -999;  1006.00;  1113.00;    0.7;eor
      15000;20230804;    1;     -999;  1153.00;  1435.00;    2.4;eor
      15000;20230805;    1;     -999;  1147.00;  1278.00;    2.4;eor
      15000;20230806;    1;     -999;   464.00;   465.00;    0.0;eor
      15000;20230807;    1;     -999;  1018.00;  1531.00;    4.1;eor
      15000;20230808;    1;     -999;  1040.00;  1118.00;    1.8;eor
      15000;20230809;    1;     -999;   888.00;  2193.00;    9.9;eor
      15000;20230810;    1;     -999;   386.00;  2593.00;   13.0;eor
      15000;20230811;    1;     -999;   717.00;  2330.00;   11.5;eor
      15000;20230812;    1;     -999;  1021.00;  1386.00;    3.7;eor
      15000;20230813;    1;     -999;  1098.00;  1900.00;    8.9;eor
      15000;20230814;    1;     -999;   890.00;  1923.00;    8.0;eor
      15000;20230815;    1;     -999;   989.00;  1659.00;    7.1;eor
      15000;20230816;    1;     -999;   971.00;  1019.00;    0.7;eor
      15000;20230817;    1;     -999;   760.00;   761.00;    0.0;eor
      15000;20230818;    1;     -999;   863.00;  1894.00;    7.8;eor
      15000;20230819;    1;     -999;   868.00;  1127.00;    3.3;eor
      15000;20230820;    1;     -999;   771.00;  2206.00;   11.1;eor
      15000;20230821;    1;     -999;   834.00;  2228.00;   12.5;eor
      15000;20230822;    1;     -999;  1149.00;  1836.00;    8.1;eor
      15000;20230823;    1;     -999;   585.00;  2182.00;   12.8;eor
      15000;20230824;    1;     -999;   603.00;   862.00;    4.1;eor
      15000;20230825;    1;     -999;   625.00;   750.00;    1.3;eor
      15000;20230826;    1;     -999;   744.00;  1892.00;    9.1;eor
      15000;20230827;    1;     -999;   915.00;  1533.00;    5.6;eor
      15000;20230828;    1;     -999;  1004.00;  1146.00;    2.8;eor
      15000;20230829;    1;     -999;  1049.00;  1398.00;    3.0;eor
      15000;20230830;    1;     -999;   795.00;   912.00;    2.6;eor
      15000;20230831;    1;     -999;     -999;     -999;-999;eor
      15000;20230901;    1;  3213.00;   570.00;   849.00;    3.5;eor
      15000;20230902;    1;  3024.00;   731.00;  1720.00;    7.7;eor
      15000;20230903;    1;  2843.00;   924.00;  1810.00;    9.6;eor
      15000;20230904;    1;  2837.00;   431.00;  2040.00;   12.5;eor
      15000;20230905;    1;  2954.00;   216.00;  2065.00;   12.7;eor
      15000;20230906;    1;  2936.00;   225.00;  2071.00;   12.7;eor
      15000;20230907;    1;  2927.00;   267.00;  2028.00;   12.6;eor
      15000;20230908;    1;  3095.00;   337.00;  1933.00;   12.4;eor
      15000;20230909;    1;  3198.00;   394.00;  1866.00;   12.1;eor
      15000;20230910;    1;  3240.00;   499.00;  1705.00;   10.7;eor
      15000;20230911;    1;  3241.00;   493.00;  1698.00;   10.0;eor
      15000;20230912;    1;  3287.00;   787.00;  1427.00;    6.7;eor
      15000;20230913;    1;  3193.00;   633.00;   670.00;    0.4;eor
      15000;20230914;    1;  2727.00;   597.00;  1700.00;   11.1;eor
      15000;20230915;    1;  2800.00;   505.00;  1637.00;   10.5;eor
      15000;20230916;    1;  3156.00;   527.00;  1275.00;    6.8;eor
      15000;20230917;    1;  3221.00;   628.00;  1317.00;    6.6;eor
      15000;20230918;    1;  3046.00;   488.00;  1283.00;    6.0;eor
      15000;20230919;    1;  2929.00;   815.00;  1192.00;    5.5;eor
      15000;20230920;    1;  2956.00;   727.00;  1257.00;    6.3;eor
      15000;20230921;    1;  3114.00;   388.00;   393.00;    0.3;eor
      15000;20230922;    1;  2819.00;   494.00;  1203.00;    5.8;eor
      15000;20230923;    1;  2719.00;   686.00;  1281.00;    6.4;eor
      15000;20230924;    1;  2502.00;   220.00;  1660.00;   11.5;eor
      15000;20230925;    1;  2698.00;   525.00;  1525.00;   11.1;eor
      15000;20230926;    1;  2864.00;   467.00;  1421.00;    8.3;eor
      15000;20230927;    1;  2933.00;   624.00;  1302.00;    7.1;eor
      15000;20230928;    1;  3072.00;   666.00;   881.00;    4.3;eor
      15000;20230929;    1;  3222.00;   625.00;   794.00;    2.7;eor
      15000;20230930;    1;  2623.00;   622.00;  1300.00;    8.6;eor
      15000;20231001;    1;  2873.00;   252.00;  1443.00;   11.0;eor
      15000;20231002;    1;  2993.00;   560.00;  1257.00;    9.9;eor
      15000;20231003;    1;  2945.00;   373.00;   543.00;    2.9;eor
      15000;20231004;    1;  2707.00;   644.00;   859.00;    4.3;eor
      15000;20231005;    1;  2820.00;   537.00;   720.00;    3.9;eor
      15000;20231006;    1;  2650.00;   557.00;  1162.00;    9.5;eor
      15000;20231007;    1;  2953.00;   386.00;  1120.00;    7.1;eor
      15000;20231008;    1;  2919.00;   602.00;  1167.00;    7.7;eor
      15000;20231009;    1;  2957.00;   620.00;   731.00;    2.8;eor
      15000;20231010;    1;  2864.00;   459.00;  1091.00;    9.2;eor
      15000;20231011;    1;  2948.00;   518.00;  1053.00;    8.5;eor
      15000;20231012;    1;  3243.00;   421.00;   451.00;    0.6;eor
      15000;20231013;    1;  3279.00;   458.00;   638.00;    2.4;eor
      15000;20231014;    1;     -999;   415.00;   904.00;    6.0;eor
      15000;20231015;    1;  2477.00;   458.00;   731.00;    3.6;eor
      15000;20231016;    1;  2406.00;   507.00;   920.00;    5.5;eor
      15000;20231017;    1;  2440.00;   306.00;   969.00;    6.5;eor
      15000;20231018;    1;     -999;   528.00;   789.00;    3.8;eor
      15000;20231019;    1;  3055.00;   402.00;   497.00;    2.0;eor
      15000;20231020;    1;  3110.00;   188.00;   191.00;    0.0;eor
      15000;20231021;    1;  2784.00;   347.00;   881.00;    7.7;eor
      15000;20231022;    1;  2994.00;   341.00;   407.00;    1.1;eor
      15000;20231023;    1;  2784.00;   430.00;   478.00;    2.4;eor
      15000;20231024;    1;     -999;   273.00;   449.00;    2.4;eor
      15000;20231025;    1;  2999.00;   143.00;   148.00;    0.1;eor
      15000;20231026;    1;  2908.00;   355.00;   374.00;    0.6;eor
      15000;20231027;    1;  2919.00;   342.00;   388.00;    1.5;eor
      15000;20231028;    1;  2891.00;   350.00;   596.00;    3.0;eor
      15000;20231029;    1;  2791.00;   322.00;   406.00;    2.3;eor
      15000;20231030;    1;  2977.00;   263.00;   269.00;    0.2;eor
      15000;20231031;    1;  2922.00;   380.00;   494.00;    1.9;eor
      15000;20231101;    1;  2870.00;   390.00;   424.00;    0.6;eor
      15000;20231102;    1;  2770.00;   295.00;   481.00;    2.8;eor
      15000;20231103;    1;     -999;   373.00;   669.00;    5.5;eor
      15000;20231104;    1;  2697.00;   277.00;   299.00;    0.9;eor
      15000;20231105;    1;  2897.00;   196.00;   198.00;    0.3;eor
      15000;20231106;    1;  2656.00;   317.00;   518.00;    3.9;eor
      15000;20231107;    1;  2744.00;   371.00;   436.00;    1.6;eor
      15000;20231108;    1;  2750.00;   376.00;   550.00;    3.1;eor
      15000;20231109;    1;     -999;   322.00;   400.00;    2.1;eor
      15000;20231110;    1;  2818.00;   246.00;   279.00;    1.0;eor
      15000;20231111;    1;     -999;   295.00;   388.00;    1.7;eor
      15000;20231112;    1;     -999;   301.00;   428.00;    1.9;eor
      15000;20231113;    1;  2960.00;   106.00;   106.00;    0.0;eor
      15000;20231114;    1;  2967.00;   136.00;   136.00;    0.0;eor
      15000;20231115;    1;     -999;   268.00;   333.00;    1.8;eor
      15000;20231116;    1;  2683.00;   168.00;   171.00;    0.1;eor
      15000;20231117;    1;     -999;   165.00;   189.00;    0.8;eor
      15000;20231118;    1;  2903.00;   112.00;   112.00;    0.0;eor
      15000;20231119;    1;  2915.00;   295.00;   457.00;    4.1;eor
      15000;20231120;    1;  2920.00;   203.00;   225.00;    0.4;eor
      15000;20231121;    1;  2984.00;   203.00;   204.00;    0.0;eor
      15000;20231122;    1;  2591.00;   296.00;   409.00;    3.3;eor
      15000;20231123;    1;  3049.00;   108.00;   108.00;    0.0;eor
      15000;20231124;    1;  2741.00;   163.00;   182.00;    0.4;eor
      15000;20231125;    1;     -999;   189.00;   196.00;    0.2;eor
      15000;20231126;    1;  2789.00;   112.00;   112.00;    0.0;eor
      15000;20231127;    1;  2848.00;    82.00;    84.00;    0.0;eor
      15000;20231128;    1;  2412.00;   184.00;   232.00;    1.0;eor
      15000;20231129;    1;     -999;   150.00;   154.00;    0.1;eor
      15000;20231130;    1;  2626.00;   263.00;   281.00;    0.4;eor
      15000;20231201;    1;  2607.00;   106.00;   106.00;    0.0;eor
      15000;20231202;    1;  2263.00;   183.00;   454.00;    5.7;eor
      15000;20231203;    1;  2345.00;   249.00;   325.00;    3.6;eor
      15000;20231204;    1;  2707.00;   142.00;   142.00;    0.0;eor
      15000;20231205;    1;  2893.00;    92.00;    92.00;    0.0;eor
      15000;20231206;    1;  2592.00;   181.00;   223.00;    1.1;eor
      15000;20231207;    1;  2256.00;   156.00;   357.00;    5.1;eor
      15000;20231208;    1;  2880.00;    83.00;    84.00;    0.0;eor
      15000;20231209;    1;  2742.00;   128.00;   129.00;    0.0;eor
      15000;20231210;    1;  2843.00;   195.00;   204.00;    0.2;eor
      15000;20231211;    1;  2938.00;   147.00;   155.00;    0.2;eor
      15000;20231212;    1;     -999;     -999;     -999;-999;eor
      15000;20231213;    1;  2830.00;   229.00;   247.00;    0.6;eor
      15000;20231214;    1;  2841.00;    87.00;    88.00;    0.0;eor
      15000;20231215;    1;  2875.00;   145.00;   145.00;    0.0;eor
      15000;20231216;    1;     -999;   177.00;   182.00;    0.6;eor
      15000;20231217;    1;     -999;   143.00;   395.00;    5.2;eor
      15000;20231218;    1;     -999;   152.00;   426.00;    5.7;eor
      15000;20231219;    1;  2967.00;    43.00;    46.00;    0.0;eor
      15000;20231220;    1;  2878.00;    91.00;    92.00;    0.1;eor
      15000;20231221;    1;  2980.00;    62.00;    62.00;    0.0;eor
      15000;20231222;    1;  2940.00;    58.00;    58.00;    0.0;eor
      15000;20231223;    1;  3000.00;    69.00;    69.00;    0.0;eor
      15000;20231224;    1;  3105.00;    57.00;    58.00;    0.0;eor
      15000;20231225;    1;  3142.00;    78.00;    79.00;    0.0;eor
      15000;20231226;    1;  2650.00;   212.00;   272.00;    1.5;eor
      15000;20231227;    1;  2700.00;   181.00;   183.00;    0.0;eor
      15000;20231228;    1;     -999;   260.00;   334.00;    1.9;eor
      15000;20231229;    1;  2927.00;   123.00;   123.00;    0.0;eor
      15000;20231230;    1;     -999;   228.00;   355.00;    3.7;eor
      15000;20231231;    1;     -999;   147.00;   150.00;    0.2;eor
      15000;20240101;    1;  2746.00;   190.00;   193.00;    0.0;eor
      15000;20240102;    1;  3028.00;    75.00;    75.00;    0.0;eor
      15000;20240103;    1;  2863.00;   145.00;   149.00;    0.1;eor
      15000;20240104;    1;  2821.00;   182.00;   187.00;    0.3;eor
      15000;20240105;    1;  2709.00;   172.00;   199.00;    0.9;eor
      15000;20240106;    1;  2849.00;    54.00;    56.00;    0.0;eor
      15000;20240107;    1;  2574.00;    48.00;    50.00;    0.0;eor
      15000;20240108;    1;  2184.00;   219.00;   227.00;    0.2;eor
      15000;20240109;    1;  1686.00;   110.00;   505.00;    7.4;eor
      15000;20240110;    1;  1908.00;   258.00;   381.00;    4.3;eor
      15000;20240111;    1;  2060.00;   122.00;   493.00;    7.4;eor
      15000;20240112;    1;  2697.00;    91.00;    91.00;    0.0;eor
      15000;20240113;    1;  2714.00;    71.00;    71.00;    0.0;eor
      15000;20240114;    1;  2655.00;   155.00;   156.00;    0.0;eor
      15000;20240115;    1;  2664.00;   201.00;   203.00;    0.1;eor
      15000;20240116;    1;  2103.00;   230.00;   539.00;    5.5;eor
      15000;20240117;    1;  2479.00;   114.00;   115.00;    0.0;eor
      15000;20240118;    1;  2368.00;   346.00;   497.00;    3.2;eor
      15000;20240119;    1;  2125.00;   254.00;   581.00;    7.1;eor
      15000;20240120;    1;  1935.00;   166.00;   604.00;    7.0;eor
      15000;20240121;    1;     -999;   348.00;   374.00;    0.6;eor
      15000;20240122;    1;     -999;   225.00;   293.00;    1.4;eor
      15000;20240123;    1;  2742.00;   251.00;   344.00;    2.8;eor
      15000;20240124;    1;  2886.00;   264.00;   286.00;    0.5;eor
      15000;20240125;    1;  2796.00;   307.00;   355.00;    1.3;eor
      15000;20240126;    1;  2656.00;   173.00;   353.00;    2.8;eor
      15000;20240127;    1;  2131.00;   201.00;   623.00;    7.0;eor
      15000;20240128;    1;     -999;   135.00;   677.00;    7.9;eor
      15000;20240129;    1;  2533.00;   313.00;   613.00;    6.3;eor
      15000;20240130;    1;  2868.00;   178.00;   183.00;    0.1;eor
      15000;20240131;    1;  2743.00;   173.00;   197.00;    1.0;eor
      15000;20240201;    1;     -999;   273.00;   651.00;    7.0;eor
      15000;20240202;    1;     -999;   384.00;   517.00;    3.1;eor
      15000;20240203;    1;  3071.00;   101.00;   101.00;    0.0;eor
      15000;20240204;    1;  3106.00;   114.00;   114.00;    0.0;eor
      15000;20240205;    1;  2862.00;   379.00;   514.00;    2.7;eor
      15000;20240206;    1;  2998.00;   125.00;   125.00;    0.0;eor
      15000;20240207;    1;     -999;     -999;     -999;-999;eor
      15000;20240208;    1;  2999.00;   149.00;   149.00;    0.0;eor
