STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
       1975;20050226;    1;  2455.00;   255.00;   255.00;    0.0;eor
       1975;20050227;    1;  1779.00;   327.00;   948.00;    7.4;eor
       1975;20050228;    1;  2278.00;   504.00;   547.00;    0.7;eor
       1975;20050301;    1;  2505.00;   270.00;   270.00;    0.0;eor
       1975;20050302;    1;  2600.00;   382.00;   383.00;    0.0;eor
       1975;20050303;    1;  2126.00;   527.00;   981.00;    6.3;eor
       1975;20050304;    1;  2072.00;   481.00;   868.00;    3.5;eor
       1975;20050305;    1;  2046.00;   493.00;  1024.00;    7.1;eor
       1975;20050306;    1;  1872.00;   567.00;  1139.00;    8.0;eor
       1975;20050307;    1;  2328.00;   578.00;   589.00;    0.3;eor
       1975;20050308;    1;  2489.00;   555.00;   716.00;    3.1;eor
       1975;20050309;    1;  2341.00;   394.00;   857.00;    4.5;eor
       1975;20050310;    1;  2123.00;   614.00;  1093.00;    8.0;eor
       1975;20050311;    1;  2694.00;   229.00;   261.00;    0.9;eor
       1975;20050312;    1;  2734.00;   358.00;   370.00;    0.3;eor
       1975;20050313;    1;  2430.00;   521.00;   659.00;    2.5;eor
       1975;20050314;    1;  2219.00;   649.00;  1236.00;    8.6;eor
       1975;20050315;    1;  2715.00;   334.00;   334.00;    0.0;eor
       1975;20050316;    1;  2965.00;   676.00;   749.00;    1.7;eor
       1975;20050317;    1;  3133.00;   157.00;   157.00;    0.0;eor
       1975;20050318;    1;  3086.00;   144.00;   144.00;    0.0;eor
       1975;20050319;    1;  2523.00;   526.00;   545.00;    0.6;eor
       1975;20050320;    1;  1986.00;     -999;  1590.00;   11.6;eor
       1975;20050321;    1;  2106.00;     -999;  1594.00;   11.2;eor
       1975;20050322;    1;  2311.00;     -999;  1346.00;    9.8;eor
       1975;20050323;    1;  3004.00;   580.00;   601.00;    0.4;eor
       1975;20050324;    1;  2496.00;     -999;  1574.00;   11.0;eor
       1975;20050325;    1;  2923.00;   285.00;   286.00;    0.0;eor
       1975;20050326;    1;  2904.00;     -999;   852.00;    2.2;eor
       1975;20050327;    1;  2951.00;   360.00;   361.00;    0.0;eor
       1975;20050328;    1;  2715.00;     -999;   730.00;    3.3;eor
       1975;20050329;    1;  2805.00;   459.00;   467.00;    0.0;eor
       1975;20050330;    1;  2342.00;     -999;  1681.00;   10.5;eor
       1975;20050331;    1;  2075.00;     -999;  1836.00;   12.3;eor
       1975;20050401;    1;     -999;     -999;     -999;-999;eor
       1975;20050402;    1;     -999;     -999;     -999;-999;eor
       1975;20050403;    1;     -999;     -999;     -999;-999;eor
       1975;20050404;    1;     -999;     -999;     -999;-999;eor
       1975;20050405;    1;     -999;     -999;     -999;-999;eor
       1975;20050406;    1;     -999;     -999;     -999;-999;eor
       1975;20050407;    1;     -999;     -999;     -999;-999;eor
       1975;20050408;    1;     -999;     -999;     -999;-999;eor
       1975;20050409;    1;     -999;     -999;     -999;-999;eor
       1975;20050410;    1;     -999;     -999;     -999;-999;eor
       1975;20050411;    1;     -999;     -999;     -999;-999;eor
       1975;20050412;    1;     -999;     -999;     -999;-999;eor
       1975;20050413;    1;     -999;     -999;     -999;-999;eor
       1975;20050414;    1;     -999;     -999;     -999;-999;eor
       1975;20050415;    1;     -999;     -999;     -999;-999;eor
       1975;20050416;    1;     -999;     -999;     -999;-999;eor
       1975;20050417;    1;     -999;     -999;     -999;-999;eor
       1975;20050418;    1;     -999;     -999;     -999;-999;eor
       1975;20050419;    1;     -999;     -999;     -999;-999;eor
       1975;20050420;    1;     -999;     -999;     -999;-999;eor
       1975;20050421;    1;     -999;     -999;     -999;-999;eor
       1975;20050422;    1;     -999;     -999;     -999;-999;eor
       1975;20050423;    1;     -999;     -999;     -999;-999;eor
       1975;20050424;    1;     -999;     -999;     -999;-999;eor
       1975;20050425;    1;     -999;     -999;     -999;-999;eor
       1975;20050426;    1;     -999;     -999;     -999;-999;eor
       1975;20050427;    1;     -999;     -999;     -999;-999;eor
       1975;20050428;    1;     -999;     -999;     -999;-999;eor
       1975;20050429;    1;     -999;     -999;     -999;-999;eor
       1975;20050430;    1;     -999;     -999;     -999;-999;eor
       1975;20050501;    1;     -999;     -999;     -999;-999;eor
       1975;20050502;    1;     -999;     -999;     -999;-999;eor
       1975;20050503;    1;     -999;     -999;     -999;-999;eor
       1975;20050504;    1;     -999;     -999;     -999;-999;eor
       1975;20050505;    1;     -999;     -999;     -999;-999;eor
       1975;20050506;    1;     -999;     -999;     -999;-999;eor
       1975;20050507;    1;     -999;     -999;     -999;-999;eor
       1975;20050508;    1;     -999;     -999;     -999;-999;eor
       1975;20050509;    1;     -999;     -999;     -999;-999;eor
       1975;20050510;    1;     -999;     -999;     -999;-999;eor
       1975;20050511;    1;     -999;     -999;     -999;-999;eor
       1975;20050512;    1;     -999;     -999;     -999;-999;eor
       1975;20050513;    1;     -999;     -999;     -999;-999;eor
       1975;20050514;    1;     -999;     -999;     -999;-999;eor
       1975;20050515;    1;     -999;     -999;     -999;-999;eor
       1975;20050516;    1;     -999;     -999;     -999;-999;eor
       1975;20050517;    1;     -999;     -999;     -999;-999;eor
       1975;20050518;    1;     -999;     -999;     -999;-999;eor
       1975;20050519;    1;     -999;     -999;     -999;-999;eor
       1975;20050520;    1;     -999;     -999;     -999;-999;eor
       1975;20050521;    1;     -999;     -999;     -999;-999;eor
       1975;20050522;    1;     -999;     -999;     -999;-999;eor
       1975;20050523;    1;     -999;     -999;     -999;-999;eor
       1975;20050524;    1;     -999;     -999;     -999;-999;eor
       1975;20050525;    1;     -999;     -999;     -999;-999;eor
       1975;20050526;    1;     -999;     -999;     -999;-999;eor
       1975;20050527;    1;     -999;     -999;     -999;-999;eor
       1975;20050528;    1;     -999;     -999;     -999;-999;eor
       1975;20050529;    1;     -999;     -999;     -999;-999;eor
       1975;20050530;    1;     -999;     -999;     -999;-999;eor
       1975;20050531;    1;     -999;     -999;     -999;-999;eor
       1975;20050601;    1;     -999;     -999;     -999;-999;eor
       1975;20050602;    1;     -999;     -999;     -999;-999;eor
       1975;20050603;    1;     -999;     -999;     -999;-999;eor
       1975;20050604;    1;     -999;     -999;     -999;-999;eor
       1975;20050605;    1;     -999;     -999;     -999;-999;eor
       1975;20050606;    1;     -999;     -999;     -999;-999;eor
       1975;20050607;    1;     -999;     -999;     -999;-999;eor
       1975;20050608;    1;     -999;     -999;     -999;-999;eor
       1975;20050609;    1;     -999;     -999;     -999;-999;eor
       1975;20050610;    1;     -999;     -999;     -999;-999;eor
       1975;20050611;    1;     -999;     -999;     -999;-999;eor
       1975;20050612;    1;     -999;     -999;     -999;-999;eor
       1975;20050613;    1;     -999;     -999;     -999;-999;eor
       1975;20050614;    1;     -999;     -999;     -999;-999;eor
       1975;20050615;    1;     -999;     -999;     -999;-999;eor
       1975;20050616;    1;     -999;     -999;     -999;-999;eor
       1975;20050617;    1;     -999;     -999;     -999;-999;eor
       1975;20050618;    1;     -999;     -999;     -999;-999;eor
       1975;20050619;    1;     -999;     -999;     -999;-999;eor
       1975;20050620;    1;     -999;     -999;     -999;-999;eor
       1975;20050621;    1;     -999;     -999;     -999;-999;eor
       1975;20050622;    1;     -999;     -999;     -999;-999;eor
       1975;20050623;    1;     -999;     -999;     -999;-999;eor
       1975;20050624;    1;     -999;     -999;     -999;-999;eor
       1975;20050625;    1;     -999;     -999;     -999;-999;eor
       1975;20050626;    1;     -999;     -999;     -999;-999;eor
       1975;20050627;    1;     -999;     -999;     -999;-999;eor
       1975;20050628;    1;     -999;     -999;     -999;-999;eor
       1975;20050629;    1;     -999;     -999;     -999;-999;eor
       1975;20050630;    1;     -999;     -999;     -999;-999;eor
       1975;20050701;    1;     -999;     -999;     -999;-999;eor
       1975;20050702;    1;  3084.00;  1202.00;  2044.00;    8.3;eor
       1975;20050703;    1;  3354.00;  1068.00;  1274.00;    2.4;eor
       1975;20050704;    1;  3237.00;   867.00;  2476.00;   11.7;eor
       1975;20050705;    1;  3097.00;   891.00;   903.00;    0.0;eor
       1975;20050706;    1;  3024.00;  1407.00;  1788.00;    5.9;eor
       1975;20050707;    1;  3242.00;  1054.00;  1310.00;    2.8;eor
       1975;20050708;    1;  3224.00;  1010.00;  1035.00;    0.3;eor
       1975;20050709;    1;  3221.00;  1214.00;  1745.00;    5.8;eor
       1975;20050710;    1;  2991.00;   629.00;  2749.00;   14.7;eor
       1975;20050711;    1;  2896.00;   510.00;  2778.00;   15.2;eor
       1975;20050712;    1;  2949.00;   401.00;  2871.00;   15.8;eor
       1975;20050713;    1;  2883.00;   544.00;  2815.00;   15.4;eor
       1975;20050714;    1;  3070.00;  1511.00;  2007.00;    7.4;eor
       1975;20050715;    1;  3106.00;  1201.00;  1946.00;    8.5;eor
       1975;20050716;    1;  3063.00;  1211.00;  1516.00;    4.3;eor
       1975;20050717;    1;  3213.00;   984.00;  1211.00;    2.0;eor
       1975;20050718;    1;  3328.00;  1169.00;  1369.00;    4.0;eor
       1975;20050719;    1;  3150.00;   881.00;  1168.00;    3.3;eor
       1975;20050720;    1;  3086.00;   860.00;  1019.00;    2.1;eor
       1975;20050721;    1;  3329.00;   225.00;   230.00;    0.0;eor
       1975;20050722;    1;  3167.00;  1031.00;  1983.00;    7.6;eor
       1975;20050723;    1;  3293.00;   750.00;   761.00;    0.0;eor
       1975;20050724;    1;  3097.00;  1082.00;  1782.00;    5.1;eor
       1975;20050725;    1;  3338.00;   896.00;  1256.00;    2.9;eor
       1975;20050726;    1;  3214.00;   855.00;   957.00;    1.2;eor
       1975;20050727;    1;  3038.00;   935.00;  1954.00;    7.1;eor
       1975;20050728;    1;  3272.00;   882.00;  2183.00;   10.7;eor
       1975;20050729;    1;  3377.00;   811.00;  1453.00;    5.5;eor
       1975;20050730;    1;  3233.00;   778.00;  1055.00;    3.4;eor
       1975;20050731;    1;  3056.00;   854.00;  1440.00;    6.3;eor
       1975;20050801;    1;  3262.00;   786.00;   800.00;    0.0;eor
       1975;20050802;    1;  3118.00;   970.00;  1152.00;    2.0;eor
       1975;20050803;    1;  2949.00;   897.00;  1639.00;    6.8;eor
       1975;20050804;    1;  2857.00;   866.00;  1608.00;    6.5;eor
       1975;20050805;    1;  3030.00;   778.00;   849.00;    1.9;eor
       1975;20050806;    1;  2827.00;   851.00;  1760.00;    8.1;eor
       1975;20050807;    1;  2761.00;   933.00;  1651.00;    7.5;eor
       1975;20050808;    1;  3021.00;   802.00;   960.00;    1.3;eor
       1975;20050809;    1;  3265.00;   621.00;   633.00;    0.0;eor
       1975;20050810;    1;  3234.00;   712.00;   725.00;    0.1;eor
       1975;20050811;    1;  3234.00;   779.00;   947.00;    1.3;eor
       1975;20050812;    1;  3115.00;   889.00;  1234.00;    2.8;eor
       1975;20050813;    1;  3116.00;   735.00;  1011.00;    2.0;eor
       1975;20050814;    1;  3265.00;   646.00;   661.00;    0.0;eor
       1975;20050815;    1;  3087.00;   847.00;  1246.00;    4.4;eor
       1975;20050816;    1;  3116.00;   956.00;  1096.00;    1.9;eor
       1975;20050817;    1;  3007.00;   958.00;  1808.00;    7.7;eor
       1975;20050818;    1;  2817.00;   351.00;  2267.00;   14.0;eor
       1975;20050819;    1;  3008.00;   664.00;  2073.00;   12.1;eor
       1975;20050820;    1;  3187.00;  1180.00;  1428.00;    5.9;eor
       1975;20050821;    1;  3277.00;   999.00;  1445.00;    5.7;eor
       1975;20050822;    1;  3207.00;   558.00;  1906.00;    9.9;eor
       1975;20050823;    1;  3314.00;   373.00;   377.00;    0.0;eor
       1975;20050824;    1;  2753.00;   499.00;  2055.00;   11.2;eor
       1975;20050825;    1;  3213.00;   346.00;   349.00;    0.0;eor
       1975;20050826;    1;  2770.00;   798.00;  1382.00;    6.6;eor
       1975;20050827;    1;  2860.00;   777.00;  1470.00;    7.0;eor
       1975;20050828;    1;  2937.00;   984.00;  1340.00;    4.0;eor
       1975;20050829;    1;  2846.00;   502.00;  1943.00;   12.2;eor
       1975;20050830;    1;  3074.00;   734.00;  1287.00;    6.1;eor
       1975;20050831;    1;  2843.00;   407.00;  1964.00;   12.6;eor
       1975;20050901;    1;  3082.00;   458.00;  1848.00;   11.6;eor
       1975;20050902;    1;  3186.00;   759.00;   845.00;    2.4;eor
       1975;20050903;    1;  2596.00;   383.00;  1909.00;   12.5;eor
       1975;20050904;    1;  2599.00;   465.00;  1946.00;   12.3;eor
       1975;20050905;    1;  2786.00;   408.00;  1830.00;   12.2;eor
       1975;20050906;    1;  2828.00;   348.00;  1849.00;   12.4;eor
       1975;20050907;    1;  3096.00;   653.00;  1566.00;    9.1;eor
       1975;20050908;    1;  3041.00;   552.00;  1658.00;   10.6;eor
       1975;20050909;    1;  3066.00;   621.00;  1111.00;    7.1;eor
       1975;20050910;    1;  3128.00;   725.00;  1418.00;    8.2;eor
       1975;20050911;    1;  3405.00;   346.00;   347.00;    0.0;eor
       1975;20050912;    1;  3043.00;   750.00;  1160.00;    4.3;eor
       1975;20050913;    1;  2618.00;   621.00;  1529.00;   11.5;eor
       1975;20050914;    1;  2939.00;   462.00;   626.00;    3.6;eor
       1975;20050915;    1;  3178.00;   616.00;   681.00;    1.0;eor
       1975;20050916;    1;  2739.00;   544.00;  1275.00;    6.6;eor
       1975;20050917;    1;  2347.00;   339.00;  1565.00;   11.0;eor
       1975;20050918;    1;  2798.00;   693.00;  1201.00;    5.8;eor
       1975;20050919;    1;  3107.00;   685.00;   748.00;    0.8;eor
       1975;20050920;    1;  2628.00;   304.00;  1455.00;    9.6;eor
       1975;20050921;    1;  2594.00;   451.00;  1344.00;   10.4;eor
       1975;20050922;    1;  2705.00;   390.00;  1385.00;    9.6;eor
       1975;20050923;    1;  2654.00;   296.00;  1423.00;   11.4;eor
       1975;20050924;    1;  2826.00;   648.00;  1243.00;    9.6;eor
       1975;20050925;    1;  2938.00;   608.00;  1091.00;    6.9;eor
       1975;20050926;    1;  3006.00;   413.00;   543.00;    2.0;eor
       1975;20050927;    1;  3042.00;   459.00;   461.00;    0.0;eor
       1975;20050928;    1;  2815.00;   448.00;   693.00;    3.5;eor
       1975;20050929;    1;  2807.00;   340.00;   377.00;    0.9;eor
       1975;20050930;    1;  2877.00;   494.00;  1082.00;    5.5;eor
       1975;20051001;    1;  3063.00;   147.00;   150.00;    0.0;eor
       1975;20051002;    1;  2538.00;   494.00;  1138.00;    8.4;eor
       1975;20051003;    1;  2516.00;   328.00;  1027.00;    7.4;eor
       1975;20051004;    1;  2518.00;   333.00;  1134.00;   10.4;eor
       1975;20051005;    1;  2645.00;   348.00;  1107.00;    8.9;eor
       1975;20051006;    1;  2639.00;   344.00;  1087.00;   10.1;eor
       1975;20051007;    1;  2608.00;   364.00;  1058.00;    9.2;eor
       1975;20051008;    1;  2636.00;   376.00;  1006.00;    9.5;eor
       1975;20051009;    1;  2957.00;   399.00;   494.00;    2.9;eor
       1975;20051010;    1;  2739.00;   576.00;   780.00;    7.0;eor
       1975;20051011;    1;  2460.00;   253.00;  1074.00;   10.0;eor
       1975;20051012;    1;  2450.00;   266.00;  1028.00;    9.8;eor
       1975;20051013;    1;  2427.00;   279.00;  1002.00;    9.6;eor
       1975;20051014;    1;  2608.00;   418.00;   882.00;    8.9;eor
       1975;20051015;    1;  2506.00;   169.00;  1005.00;    9.9;eor
       1975;20051016;    1;  2264.00;   166.00;  1017.00;   10.0;eor
       1975;20051017;    1;  2497.00;   384.00;   627.00;    4.4;eor
       1975;20051018;    1;  2444.00;   337.00;   754.00;    5.4;eor
       1975;20051019;    1;  2382.00;   261.00;   869.00;    8.6;eor
       1975;20051020;    1;  2706.00;   316.00;   380.00;    1.5;eor
       1975;20051021;    1;  2862.00;   278.00;   317.00;    1.4;eor
       1975;20051022;    1;  3011.00;   272.00;   277.00;    0.2;eor
       1975;20051023;    1;  2827.00;   352.00;   360.00;    0.4;eor
       1975;20051024;    1;  3011.00;   235.00;   237.00;    0.1;eor
       1975;20051025;    1;  3154.00;   135.00;   137.00;    0.0;eor
       1975;20051026;    1;  2885.00;   360.00;   433.00;    2.2;eor
       1975;20051027;    1;  2829.00;   209.00;   698.00;    8.3;eor
       1975;20051028;    1;  2622.00;   191.00;   725.00;    8.7;eor
       1975;20051029;    1;  2669.00;   288.00;   669.00;    7.7;eor
       1975;20051030;    1;  2673.00;   185.00;   680.00;    8.8;eor
       1975;20051031;    1;  2570.00;   219.00;   660.00;    8.4;eor
       1975;20051101;    1;  2911.00;   175.00;   175.00;    0.0;eor
       1975;20051102;    1;  2805.00;   356.00;   396.00;    1.8;eor
       1975;20051103;    1;  2920.00;   230.00;   484.00;    4.8;eor
       1975;20051104;    1;  2954.00;   169.00;   169.00;    0.0;eor
       1975;20051105;    1;  2603.00;   231.00;   499.00;    4.5;eor
       1975;20051106;    1;  2515.00;   208.00;   543.00;    6.3;eor
       1975;20051107;    1;  2950.00;   105.00;   105.00;    0.0;eor
       1975;20051108;    1;  2574.00;   328.00;   525.00;    6.8;eor
       1975;20051109;    1;  2500.00;   311.00;   407.00;    4.5;eor
       1975;20051110;    1;  2658.00;   256.00;   450.00;    4.9;eor
       1975;20051111;    1;  3142.00;    68.00;    69.00;    0.0;eor
       1975;20051112;    1;  2838.00;   163.00;   166.00;    0.2;eor
       1975;20051113;    1;  2645.00;   222.00;   227.00;    0.4;eor
       1975;20051114;    1;  2395.00;   248.00;   460.00;    5.8;eor
       1975;20051115;    1;  2721.00;    99.00;   109.00;    0.6;eor
       1975;20051116;    1;  2567.00;   112.00;   112.00;    0.0;eor
       1975;20051117;    1;  2365.00;   182.00;   240.00;    2.2;eor
       1975;20051118;    1;  2467.00;   201.00;   201.00;    0.0;eor
       1975;20051119;    1;  2259.00;   193.00;   345.00;    4.4;eor
       1975;20051120;    1;  2784.00;   227.00;   280.00;    2.0;eor
       1975;20051121;    1;  2194.00;   172.00;   395.00;    5.8;eor
       1975;20051122;    1;  2649.00;   117.00;   117.00;    0.0;eor
       1975;20051123;    1;  2878.00;    91.00;    91.00;    0.0;eor
       1975;20051124;    1;  2855.00;   107.00;   108.00;    0.0;eor
       1975;20051125;    1;  2733.00;    97.00;    98.00;    0.0;eor
       1975;20051126;    1;  2512.00;   159.00;   167.00;    0.5;eor
       1975;20051127;    1;  2249.00;   216.00;   278.00;    2.7;eor
       1975;20051128;    1;  2614.00;   117.00;   117.00;    0.0;eor
       1975;20051129;    1;  2731.00;    55.00;    55.00;    0.0;eor
       1975;20051130;    1;  2766.00;    88.00;    89.00;    0.0;eor
       1975;20051201;    1;  2044.00;   183.00;   346.00;    6.6;eor
       1975;20051202;    1;  2110.00;   166.00;   344.00;    5.8;eor
       1975;20051203;    1;  2302.00;   209.00;   254.00;    2.6;eor
       1975;20051204;    1;  2659.00;   120.00;   120.00;    0.0;eor
       1975;20051205;    1;  2930.00;    45.00;    45.00;    0.0;eor
       1975;20051206;    1;     -999;     -999;     -999;-999;eor
       1975;20051207;    1;  2801.00;    51.00;    51.00;    0.0;eor
       1975;20051208;    1;  2778.00;   106.00;   123.00;    0.6;eor
       1975;20051209;    1;  2386.00;   147.00;   219.00;    3.0;eor
       1975;20051210;    1;  2735.00;    81.00;    81.00;    0.0;eor
       1975;20051211;    1;  2905.00;    38.00;    38.00;    0.0;eor
       1975;20051212;    1;  2457.00;   134.00;   248.00;    4.7;eor
       1975;20051213;    1;  2584.00;   163.00;   175.00;    0.2;eor
       1975;20051214;    1;  2744.00;   139.00;   154.00;    0.8;eor
       1975;20051215;    1;  2769.00;   149.00;   170.00;    1.3;eor
       1975;20051216;    1;     -999;     -999;     -999;-999;eor
       1975;20051217;    1;  2130.00;   168.00;   278.00;    4.9;eor
       1975;20051218;    1;  2372.00;   153.00;   187.00;    1.9;eor
       1975;20051219;    1;  2571.00;    49.00;    49.00;    0.0;eor
       1975;20051220;    1;     -999;    85.00;    85.00;    0.0;eor
       1975;20051221;    1;  2705.00;   126.00;   190.00;    2.3;eor
       1975;20051222;    1;  2495.00;   142.00;   204.00;    2.9;eor
       1975;20051223;    1;  3002.00;    36.00;    36.00;    0.0;eor
       1975;20051224;    1;  2779.00;   138.00;   148.00;    0.5;eor
       1975;20051225;    1;  2024.00;   116.00;   287.00;    4.4;eor
       1975;20051226;    1;  2137.00;   154.00;   217.00;    2.8;eor
       1975;20051227;    1;  2249.00;   172.00;   183.00;    1.3;eor
       1975;20051228;    1;  2400.00;   159.00;   168.00;    0.4;eor
       1975;20051229;    1;  2622.00;   140.00;   140.00;    0.0;eor
       1975;20051230;    1;  2405.00;   148.00;   148.00;    0.0;eor
       1975;20051231;    1;  2672.00;    77.00;    77.00;    0.0;eor
       1975;20060101;    1;  2819.00;    57.00;    57.00;    0.0;eor
       1975;20060102;    1;  2794.00;    49.00;    49.00;    0.0;eor
       1975;20060103;    1;  2437.00;   151.00;   154.00;    0.3;eor
       1975;20060104;    1;  2660.00;    84.00;    84.00;    0.0;eor
       1975;20060105;    1;  2721.00;    40.00;    40.00;    0.0;eor
       1975;20060106;    1;  2641.00;    33.00;    33.00;    0.0;eor
       1975;20060107;    1;  2648.00;    58.00;    58.00;    0.0;eor
       1975;20060108;    1;  2372.00;   114.00;   115.00;    0.1;eor
       1975;20060109;    1;  1819.00;   151.00;   342.00;    6.3;eor
       1975;20060110;    1;  2251.00;   208.00;   218.00;    0.4;eor
       1975;20060111;    1;  2667.00;   130.00;   131.00;    0.0;eor
       1975;20060112;    1;  2701.00;    84.00;    84.00;    0.0;eor
       1975;20060113;    1;  2410.00;    81.00;    81.00;    0.0;eor
       1975;20060114;    1;  1996.00;   146.00;   392.00;    7.0;eor
       1975;20060115;    1;  1828.00;   152.00;   410.00;    6.9;eor
       1975;20060116;    1;  1862.00;   150.00;   414.00;    7.0;eor
       1975;20060117;    1;  2499.00;    65.00;    65.00;    0.0;eor
       1975;20060118;    1;  2679.00;    83.00;    83.00;    0.0;eor
       1975;20060119;    1;  2606.00;   171.00;   171.00;    0.0;eor
       1975;20060120;    1;  2823.00;    55.00;    55.00;    0.0;eor
       1975;20060121;    1;  2740.00;    95.00;    95.00;    0.0;eor
       1975;20060122;    1;  1780.00;   143.00;   482.00;    7.9;eor
       1975;20060123;    1;  1710.00;   212.00;   469.00;    7.8;eor
       1975;20060124;    1;  1998.00;   308.00;   342.00;    1.9;eor
       1975;20060125;    1;  2539.00;   167.00;   167.00;    0.0;eor
       1975;20060126;    1;  2643.00;   107.00;   107.00;    0.0;eor
       1975;20060127;    1;  2026.00;   200.00;   496.00;    6.9;eor
       1975;20060128;    1;  1787.00;   217.00;   547.00;    7.6;eor
       1975;20060129;    1;  2483.00;   139.00;   140.00;    0.0;eor
       1975;20060130;    1;  2761.00;   183.00;   183.00;    0.0;eor
       1975;20060131;    1;  2696.00;   225.00;   230.00;    0.1;eor
       1975;20060201;    1;  2731.00;   123.00;   124.00;    0.0;eor
       1975;20060202;    1;  2711.00;    97.00;    97.00;    0.0;eor
       1975;20060203;    1;  2652.00;   227.00;   293.00;    2.5;eor
       1975;20060204;    1;  2391.00;   181.00;   208.00;    1.7;eor
       1975;20060205;    1;  2190.00;   297.00;   499.00;    5.6;eor
       1975;20060206;    1;  2680.00;   129.00;   129.00;    0.0;eor
       1975;20060207;    1;  2979.00;    76.00;    76.00;    0.0;eor
       1975;20060208;    1;  2848.00;   189.00;   190.00;    0.1;eor
       1975;20060209;    1;  2725.00;   122.00;   122.00;    0.0;eor
       1975;20060210;    1;  2648.00;   322.00;   365.00;    1.4;eor
       1975;20060211;    1;  2416.00;   302.00;   323.00;    0.6;eor
       1975;20060212;    1;  2412.00;   332.00;   361.00;    0.6;eor
       1975;20060213;    1;  2180.00;   296.00;   661.00;    6.3;eor
